season_player_id,season_code,player_id,player,team_id,games_played,games_started,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,plus_minus,minutes_per_game,points_per_game,two_points_made_per_game,two_points_attempted_per_game,two_points_percentage,three_points_made_per_game,three_points_attempted_per_game,three_points_percentage,free_throws_made_per_game,free_throws_attempted_per_game,free_throws_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,turnovers_per_game,blocks_favour_per_game,blocks_against_per_game,fouls_committed_per_game,fouls_received_per_game,valuation_per_game,plus_minus_per_game
U2007_PJMI_RED,U2007,PJMI,"MISANOVIC, NENAD",RED,10.0,10.0,169.8,59,23,45,0,0,13,25,7,26,33,4,12,16,10,3,26,21,60,-21,16.98,5.9,2.3,4.5,0.511,0.0,0.0,0.0,1.3,2.5,0.52,0.7,2.6,3.3,0.4,1.2,1.6,1.0,0.3,2.6,2.1,6.0,-2.1
U2007_PJMI_DYN,U2007,PJMI,"MISANOVIC, NENAD",DYN,5.0,0.0,47.4,6,1,4,0,0,4,8,2,9,11,1,0,4,1,0,10,5,3,-1,9.48,1.2,0.2,0.8,0.25,0.0,0.0,0.0,0.8,1.6,0.5,0.4,1.8,2.2,0.2,0.0,0.8,0.2,0.0,2.0,1.0,0.6,-0.2
U2008_PJMI_BUD,U2008,PJMI,"MISANOVIC, NENAD",BUD,4.0,1.0,12.5,4,2,4,0,0,0,2,0,0,0,0,0,3,0,0,5,0,-8,-15,3.13,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.25,0.0,-2.0,-3.75
U2019_P009885_RIS,U2019,P009885,"MISHAN, LIAD",RIS,1.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2007_P000275_CHL,U2007,P000275,"MITCHELL, DARREL",CHL,4.0,4.0,122.3,59,8,21,10,20,13,19,5,7,12,31,3,8,0,0,10,19,77,6,30.58,14.75,2.0,5.25,0.381,2.5,5.0,0.5,3.25,4.75,0.684,1.25,1.75,3.0,7.75,0.75,2.0,0.0,0.0,2.5,4.75,19.25,1.5
U2022_P012307_WRO,U2022,P012307,"MITCHELL, D.J.",WRO,4.0,2.0,72.3,14,1,8,4,8,0,0,2,7,9,5,1,5,2,0,7,2,10,-26,18.07,3.5,0.25,2.0,0.125,1.0,2.0,0.5,0.0,0.0,0.0,0.5,1.75,2.25,1.25,0.25,1.25,0.5,0.0,1.75,0.5,2.5,-6.5
U2023_P012622_BES,U2023,P012622,"MITCHELL, MATTHEW",BES,21.0,20.0,583.1,263,75,166,17,43,62,78,33,70,103,18,18,32,6,10,72,86,247,66,27.77,12.52,3.57,7.9,0.452,0.81,2.05,0.395,2.95,3.71,0.795,1.57,3.33,4.9,0.86,0.86,1.52,0.29,0.48,3.43,4.1,11.76,3.14
U2025_P012622_BAH,U2025,P012622,"MITCHELL, MATTHEW",BAH,2.0,2.0,38.2,13,2,8,1,4,6,6,1,6,7,2,1,1,0,1,7,3,8,17,19.09,6.5,1.0,4.0,0.25,0.5,2.0,0.25,3.0,3.0,1.0,0.5,3.0,3.5,1.0,0.5,0.5,0.0,0.5,3.5,1.5,4.0,8.5
U2012_P004304_DYR,U2012,P004304,"MITCHELL, TASMIN",DYR,12.0,4.0,332.3,148,66,116,1,5,13,19,16,29,45,13,11,12,4,2,30,27,144,14,27.69,12.33,5.5,9.67,0.569,0.08,0.42,0.2,1.08,1.58,0.684,1.33,2.42,3.75,1.08,0.92,1.0,0.33,0.17,2.5,2.25,12.0,1.17
U2015_P004304_NTR,U2015,P004304,"MITCHELL, TASMIN",NTR,10.0,9.0,259.2,76,17,42,9,33,15,23,12,26,38,5,8,12,1,3,25,32,63,-46,25.92,7.6,1.7,4.2,0.405,0.9,3.3,0.273,1.5,2.3,0.652,1.2,2.6,3.8,0.5,0.8,1.2,0.1,0.3,2.5,3.2,6.3,-4.6
U2015_P006443_SAS,U2015,P006443,"MITCHELL, TONY",SAS,3.0,2.0,79.8,32,7,12,4,14,6,8,3,8,11,10,3,6,0,0,8,9,34,0,26.62,10.67,2.33,4.0,0.583,1.33,4.67,0.286,2.0,2.67,0.75,1.0,2.67,3.67,3.33,1.0,2.0,0.0,0.0,2.67,3.0,11.33,0.0
U2015_P006443_OKT,U2015,P006443,"MITCHELL, TONY",OKT,2.0,2.0,81.0,55,16,26,4,16,11,13,2,10,12,4,2,7,1,0,10,13,46,-8,40.52,27.5,8.0,13.0,0.615,2.0,8.0,0.25,5.5,6.5,0.846,1.0,5.0,6.0,2.0,1.0,3.5,0.5,0.0,5.0,6.5,23.0,-4.0
U2025_P013898_BOU,U2025,P013898,"MITCHELL, VINCENT",BOU,2.0,0.0,34.0,11,3,3,1,4,2,2,2,3,5,2,2,4,1,0,5,2,11,14,16.98,5.5,1.5,1.5,1.0,0.5,2.0,0.25,1.0,1.0,1.0,1.0,1.5,2.5,1.0,1.0,2.0,0.5,0.0,2.5,1.0,5.5,7.0
U2025_P013959_ARI,U2025,P013959,"MITROU, LONG",ARI,2.0,0.0,33.1,17,5,7,1,5,4,4,0,3,3,3,1,0,0,0,4,6,20,18,16.55,8.5,2.5,3.5,0.714,0.5,2.5,0.2,2.0,2.0,1.0,0.0,1.5,1.5,1.5,0.5,0.0,0.0,0.0,2.0,3.0,10.0,9.0
U2010_P001929_BUD,U2010,P001929,"MITROVIC, ALEKSANDAR",BUD,4.0,1.0,62.4,19,6,16,0,6,7,8,5,1,6,5,1,5,1,3,3,6,10,-13,15.59,4.75,1.5,4.0,0.375,0.0,1.5,0.0,1.75,2.0,0.875,1.25,0.25,1.5,1.25,0.25,1.25,0.25,0.75,0.75,1.5,2.5,-3.25
U2010_P002553_VRS,U2010,P002553,"MITROVIC, LUKA",VRS,1.0,0.0,1.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,1.72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0
U2012_P002553_RED,U2012,P002553,"MITROVIC, LUKA",RED,5.0,0.0,20.4,8,2,3,0,0,4,6,0,1,1,1,0,3,1,0,1,3,7,7,4.09,1.6,0.4,0.6,0.667,0.0,0.0,0.0,0.8,1.2,0.667,0.0,0.2,0.2,0.2,0.0,0.6,0.2,0.0,0.2,0.6,1.4,1.4
U2013_P002553_RED,U2013,P002553,"MITROVIC, LUKA",RED,1.0,0.0,11.1,2,1,2,0,0,0,0,2,2,4,0,1,0,0,0,0,1,7,-1,11.13,2.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,-1.0
U2020_P002553_BUD,U2020,P002553,"MITROVIC, LUKA",BUD,14.0,1.0,160.3,38,11,31,0,0,16,29,13,27,40,7,14,17,4,3,19,23,54,-22,11.45,2.71,0.79,2.21,0.355,0.0,0.0,0.0,1.14,2.07,0.552,0.93,1.93,2.86,0.5,1.0,1.21,0.29,0.21,1.36,1.64,3.86,-1.57
U2015_P006608_REG,U2015,P006608,"MITT, ARNOLD",REG,1.0,0.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
U2018_P008208_TOR,U2018,P008208,"MITTICA, LORENZO",TOR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2007_P000388_LUD,U2007,P000388,"MITTMANN, NILS",LUD,7.0,0.0,123.6,50,8,9,9,24,7,8,2,12,14,4,6,7,1,0,13,11,49,23,17.66,7.14,1.14,1.29,0.889,1.29,3.43,0.375,1.0,1.14,0.875,0.29,1.71,2.0,0.57,0.86,1.0,0.14,0.0,1.86,1.57,7.0,3.29
U2010_PCOP_JER,U2010,PCOP,"MIZRAHI, MOSHE",JER,6.0,2.0,65.3,13,5,6,1,7,0,0,1,10,11,2,0,2,0,0,9,2,10,-19,10.88,2.17,0.83,1.0,0.833,0.17,1.17,0.143,0.0,0.0,0.0,0.17,1.67,1.83,0.33,0.0,0.33,0.0,0.0,1.5,0.33,1.67,-3.17
U2011_PCOP_JER,U2011,PCOP,"MIZRAHI, MOSHE",JER,5.0,0.0,57.0,10,2,3,2,8,0,0,0,4,4,2,1,0,1,0,7,0,4,19,11.41,2.0,0.4,0.6,0.667,0.4,1.6,0.25,0.0,0.0,0.0,0.0,0.8,0.8,0.4,0.2,0.0,0.2,0.0,1.4,0.0,0.8,3.8
U2013_P004865_RDN,U2013,P004865,"MLADAN, DUSAN",RDN,15.0,0.0,342.6,189,21,34,44,90,15,18,2,32,34,14,8,15,1,4,35,26,156,12,22.84,12.6,1.4,2.27,0.618,2.93,6.0,0.489,1.0,1.2,0.833,0.13,2.13,2.27,0.93,0.53,1.0,0.07,0.27,2.33,1.73,10.4,0.8
U2007_P000487_VRS,U2007,P000487,"MLADENOVIC, ALEKSANDAR",VRS,2.0,0.0,8.0,4,1,2,0,0,2,4,2,1,3,0,0,2,0,0,5,1,-2,-2,3.98,2.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,1.0,0.5,1.5,0.0,0.0,1.0,0.0,0.0,2.5,0.5,-1.0,-1.0
U2007_P000237_GRO,U2007,P000237,"MLADENOVIC, STEFAN",GRO,7.0,2.0,47.6,0,0,1,0,3,0,0,3,2,5,2,1,3,0,0,9,1,-7,-11,6.8,0.0,0.0,0.14,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.43,0.29,0.71,0.29,0.14,0.43,0.0,0.0,1.29,0.14,-1.0,-1.57
U2013_P004914_SKO,U2013,P004914,"MLADENOVSKI, LJUBOMIR",SKO,4.0,1.0,54.3,6,3,5,0,0,0,0,2,9,11,2,1,6,2,0,5,3,12,-29,13.57,1.5,0.75,1.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.25,2.75,0.5,0.25,1.5,0.5,0.0,1.25,0.75,3.0,-7.25
U2016_P004914_SKO,U2016,P004914,"MLADENOVSKI, LJUBOMIR",SKO,6.0,0.0,64.8,19,9,16,0,0,1,3,7,5,12,3,1,6,4,2,13,3,12,-10,10.8,3.17,1.5,2.67,0.562,0.0,0.0,0.0,0.17,0.5,0.333,1.17,0.83,2.0,0.5,0.17,1.0,0.67,0.33,2.17,0.5,2.0,-1.67
U2016_P007289_LJU,U2016,P007289,"MLADJAN, MARKO",LJU,2.0,1.0,14.6,0,0,1,0,1,0,0,1,1,2,0,0,0,0,0,4,1,-3,-13,7.31,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,-1.5,-6.5
U2022_P012043_ULM,U2022,P012043,"MOBLEY, MATTHEW",ULM,3.0,3.0,78.4,37,2,8,8,18,9,12,1,10,11,8,1,8,1,2,11,10,28,-18,26.12,12.33,0.67,2.67,0.25,2.67,6.0,0.444,3.0,4.0,0.75,0.33,3.33,3.67,2.67,0.33,2.67,0.33,0.67,3.67,3.33,9.33,-6.0
U2017_P002333_LIE,U2017,P002333,"MOCKEVICIUS, EGIDIJUS",LIE,8.0,2.0,113.7,48,20,30,0,0,8,13,25,24,49,6,3,11,5,2,25,15,73,14,14.21,6.0,2.5,3.75,0.667,0.0,0.0,0.0,1.0,1.62,0.615,3.12,3.0,6.12,0.75,0.38,1.38,0.62,0.25,3.12,1.88,9.12,1.75
U2023_P002333_WOL,U2023,P002333,"MOCKEVICIUS, EGIDIJUS",WOL,3.0,0.0,35.2,18,9,13,0,1,0,2,7,4,11,0,0,1,0,0,6,2,17,-30,11.75,6.0,3.0,4.33,0.692,0.0,0.33,0.0,0.0,0.67,0.0,2.33,1.33,3.67,0.0,0.0,0.33,0.0,0.0,2.0,0.67,5.67,-10.0
U2010_PAGM_WLO,U2010,PAGM,"MODRIC, STIPE",WLO,5.0,0.0,67.4,6,3,8,0,6,0,2,8,9,17,3,0,5,1,2,8,3,2,-4,13.47,1.2,0.6,1.6,0.375,0.0,1.2,0.0,0.0,0.4,0.0,1.6,1.8,3.4,0.6,0.0,1.0,0.2,0.4,1.6,0.6,0.4,-0.8
U2022_P010070_HAM,U2022,P010070,"MOELLER, LEIF",HAM,2.0,0.0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.5,0.0
U2023_P010070_HAM,U2023,P010070,"MOELLER, LEIF",HAM,16.0,2.0,205.7,41,8,25,7,24,4,10,6,11,17,17,5,16,0,2,23,12,11,-79,12.86,2.56,0.5,1.56,0.32,0.44,1.5,0.292,0.25,0.62,0.4,0.38,0.69,1.06,1.06,0.31,1.0,0.0,0.12,1.44,0.75,0.69,-4.94
U2024_P010070_HAM,U2024,P010070,"MOELLER, LEIF",HAM,16.0,2.0,188.6,40,8,18,7,30,3,5,7,14,21,15,8,19,2,2,22,8,16,-78,11.79,2.5,0.5,1.12,0.444,0.44,1.88,0.233,0.19,0.31,0.6,0.44,0.88,1.31,0.94,0.5,1.19,0.12,0.12,1.38,0.5,1.0,-4.88
U2012_P001833_BIL,U2012,P001833,"MOERMAN, ADRIEN",BIL,14.0,0.0,243.6,74,14,30,8,38,22,26,18,42,60,11,11,14,4,0,23,20,93,19,17.4,5.29,1.0,2.14,0.467,0.57,2.71,0.211,1.57,1.86,0.846,1.29,3.0,4.29,0.79,0.79,1.0,0.29,0.0,1.64,1.43,6.64,1.36
U2014_P001833_LMG,U2014,P001833,"MOERMAN, ADRIEN",LMG,6.0,6.0,178.0,72,15,29,10,26,12,14,9,42,51,11,10,11,2,0,17,18,104,3,29.66,12.0,2.5,4.83,0.517,1.67,4.33,0.385,2.0,2.33,0.857,1.5,7.0,8.5,1.83,1.67,1.83,0.33,0.0,2.83,3.0,17.33,0.5
U2015_P001833_BAN,U2015,P001833,"MOERMAN, ADRIEN",BAN,18.0,17.0,542.6,247,58,106,35,87,26,29,31,123,154,21,21,43,12,2,46,37,298,93,30.14,13.72,3.22,5.89,0.547,1.94,4.83,0.402,1.44,1.61,0.897,1.72,6.83,8.56,1.17,1.17,2.39,0.67,0.11,2.56,2.06,16.56,5.17
U2013_P005048_PLO,U2013,P005048,"MOHAMMED, ALHAJI",PLO,9.0,7.0,293.0,125,29,60,17,42,16,27,9,17,26,23,15,22,3,5,20,33,111,-41,32.56,13.89,3.22,6.67,0.483,1.89,4.67,0.405,1.78,3.0,0.593,1.0,1.89,2.89,2.56,1.67,2.44,0.33,0.56,2.22,3.67,12.33,-4.56
U2014_P005048_PLO,U2014,P005048,"MOHAMMED, ALHAJI",PLO,16.0,14.0,400.9,180,60,127,11,38,27,50,24,39,63,38,21,20,0,15,36,62,176,-62,25.06,11.25,3.75,7.94,0.472,0.69,2.38,0.289,1.69,3.12,0.54,1.5,2.44,3.94,2.38,1.31,1.25,0.0,0.94,2.25,3.88,11.0,-3.88
U2007_PLGT_JOV,U2007,PLGT,"MOISO, JEROME",JOV,17.0,8.0,337.5,121,48,87,0,0,25,44,37,57,94,15,12,24,22,5,28,34,183,184,19.85,7.12,2.82,5.12,0.552,0.0,0.0,0.0,1.47,2.59,0.568,2.18,3.35,5.53,0.88,0.71,1.41,1.29,0.29,1.65,2.0,10.76,10.82
U2008_PLGT_KHI,U2008,PLGT,"MOISO, JEROME",KHI,3.0,2.0,56.4,26,12,14,0,0,2,2,6,6,12,4,4,2,2,0,2,6,48,1,18.78,8.67,4.0,4.67,0.857,0.0,0.0,0.0,0.67,0.67,1.0,2.0,2.0,4.0,1.33,1.33,0.67,0.67,0.0,0.67,2.0,16.0,0.33
U2009_PLGT_BIL,U2009,PLGT,"MOISO, JEROME",BIL,14.0,7.0,266.6,111,47,76,1,1,14,20,18,44,62,12,14,16,19,1,33,23,156,65,19.04,7.93,3.36,5.43,0.618,0.07,0.07,1.0,1.0,1.43,0.7,1.29,3.14,4.43,0.86,1.0,1.14,1.36,0.07,2.36,1.64,11.14,4.64
U2023_P012698_CLU,U2023,P012698,"MOKOKA, ADAM",CLU,19.0,3.0,413.3,151,47,94,10,45,27,39,14,37,51,40,13,25,3,14,44,37,118,24,21.75,7.95,2.47,4.95,0.5,0.53,2.37,0.222,1.42,2.05,0.692,0.74,1.95,2.68,2.11,0.68,1.32,0.16,0.74,2.32,1.95,6.21,1.26
U2024_P012698_CLU,U2024,P012698,"MOKOKA, ADAM",CLU,18.0,0.0,429.7,215,53,98,23,60,40,53,9,51,60,41,13,34,13,10,52,60,211,21,23.87,11.94,2.94,5.44,0.541,1.28,3.33,0.383,2.22,2.94,0.755,0.5,2.83,3.33,2.28,0.72,1.89,0.72,0.56,2.89,3.33,11.72,1.17
U2025_P012698_BOU,U2025,P012698,"MOKOKA, ADAM",BOU,2.0,2.0,55.6,23,6,10,2,6,5,8,4,9,13,8,1,3,2,1,5,5,32,41,27.78,11.5,3.0,5.0,0.6,1.0,3.0,0.333,2.5,4.0,0.625,2.0,4.5,6.5,4.0,0.5,1.5,1.0,0.5,2.5,2.5,16.0,20.5
U2007_1245_PAU,U2007,1245,MOLAS WILLIAM,PAU,2.0,0.0,26.4,6,3,6,0,0,0,0,2,5,7,2,0,1,0,0,6,2,7,-3,13.22,3.0,1.5,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,3.5,1.0,0.0,0.5,0.0,0.0,3.0,1.0,3.5,-1.5
U2007_MOLAS_PAU,U2007,MOLAS,"MOLAS, WILLIAM",PAU,1.0,0.0,5.8,0,0,2,0,0,0,0,1,0,1,0,2,2,0,0,2,0,-3,-7,5.75,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,-3.0,-7.0
U2011_P003362_TRE,U2011,P003362,"MOLDOVEANU, VLAD",TRE,12.0,3.0,278.6,98,20,32,15,45,13,17,7,26,33,6,5,8,0,0,35,23,76,27,23.21,8.17,1.67,2.67,0.625,1.25,3.75,0.333,1.08,1.42,0.765,0.58,2.17,2.75,0.5,0.42,0.67,0.0,0.0,2.92,1.92,6.33,2.25
U2013_P003362_KAL,U2013,P003362,"MOLDOVEANU, VLAD",KAL,10.0,5.0,229.9,107,24,62,14,37,17,25,13,33,46,10,7,7,2,2,21,29,102,-21,22.99,10.7,2.4,6.2,0.387,1.4,3.7,0.378,1.7,2.5,0.68,1.3,3.3,4.6,1.0,0.7,0.7,0.2,0.2,2.1,2.9,10.2,-2.1
U2014_P003362_ZGO,U2014,P003362,"MOLDOVEANU, VLAD",ZGO,7.0,1.0,152.1,85,9,18,15,33,22,26,10,27,37,5,1,8,0,1,15,17,90,27,21.73,12.14,1.29,2.57,0.5,2.14,4.71,0.455,3.14,3.71,0.846,1.43,3.86,5.29,0.71,0.14,1.14,0.0,0.14,2.14,2.43,12.86,3.86
U2015_P003362_GSS,U2015,P003362,"MOLDOVEANU, VLAD",GSS,10.0,10.0,269.4,110,20,39,14,33,28,31,23,22,45,15,8,3,3,1,31,28,133,-10,26.94,11.0,2.0,3.9,0.513,1.4,3.3,0.424,2.8,3.1,0.903,2.3,2.2,4.5,1.5,0.8,0.3,0.3,0.1,3.1,2.8,13.3,-1.0
U2025_P013926_CLU,U2025,P013926,"MOLINAR, IVERSON",CLU,2.0,1.0,51.5,27,7,9,2,6,7,8,1,2,3,3,1,3,0,0,7,4,21,-3,25.74,13.5,3.5,4.5,0.778,1.0,3.0,0.333,3.5,4.0,0.875,0.5,1.0,1.5,1.5,0.5,1.5,0.0,0.0,3.5,2.0,10.5,-1.5
U2008_PJCL_CAN,U2008,PJCL,"MONCASI, ALBERT",CAN,5.0,1.0,33.8,8,1,7,0,0,6,10,3,6,9,1,1,1,0,1,8,10,9,-2,6.76,1.6,0.2,1.4,0.143,0.0,0.0,0.0,1.2,2.0,0.6,0.6,1.2,1.8,0.2,0.2,0.2,0.0,0.2,1.6,2.0,1.8,-0.4
U2013_P005272_CHA,U2013,P005272,"MONCLAR, BENJAMIN",CHA,1.0,0.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
U2008_P001365_ROA,U2008,P001365,"MONROE, CHRIS",ROA,5.0,5.0,189.8,103,12,24,18,35,25,33,7,9,16,8,5,13,0,2,16,35,99,-66,37.96,20.6,2.4,4.8,0.5,3.6,7.0,0.514,5.0,6.6,0.758,1.4,1.8,3.2,1.6,1.0,2.6,0.0,0.4,3.2,7.0,19.8,-13.2
U2019_P009881_RIS,U2019,P009881,"MONROE JR, DARRYL",RIS,6.0,6.0,176.1,62,24,57,1,5,11,16,11,31,42,23,3,9,0,2,16,22,83,-60,29.36,10.33,4.0,9.5,0.421,0.17,0.83,0.2,1.83,2.67,0.688,1.83,5.17,7.0,3.83,0.5,1.5,0.0,0.33,2.67,3.67,13.83,-10.0
U2007_P000683_LUD,U2007,P000683,"MONROE, LEWIS",LUD,1.0,1.0,18.4,6,3,7,0,2,0,0,0,2,2,3,0,1,0,1,4,0,-1,-4,18.42,6.0,3.0,7.0,0.429,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,0.0,-1.0,-4.0
U2007_P000519_GIR,U2007,P000519,"MONTAÑEZ, ROMAN",GIR,14.0,2.0,215.0,74,9,21,13,38,17,22,2,22,24,11,12,17,0,3,16,25,68,3,15.36,5.29,0.64,1.5,0.429,0.93,2.71,0.342,1.21,1.57,0.773,0.14,1.57,1.71,0.79,0.86,1.21,0.0,0.21,1.14,1.79,4.86,0.21
U2020_P010042_CAN,U2020,P010042,"MONTERO, JEAN",CAN,4.0,0.0,16.7,8,1,2,0,3,6,7,0,1,1,2,0,4,0,1,2,3,2,-4,4.18,2.0,0.25,0.5,0.5,0.0,0.75,0.0,1.5,1.75,0.857,0.0,0.25,0.25,0.5,0.0,1.0,0.0,0.25,0.5,0.75,0.5,-1.0
U2024_P010042_PAM,U2024,P010042,"MONTERO, JEAN",PAM,17.0,10.0,381.4,224,40,82,28,91,60,73,19,30,49,90,29,35,6,7,41,73,270,161,22.43,13.18,2.35,4.82,0.488,1.65,5.35,0.308,3.53,4.29,0.822,1.12,1.76,2.88,5.29,1.71,2.06,0.35,0.41,2.41,4.29,15.88,9.47
U2007_PBFX_DYN,U2007,PBFX,"MONYA, SERGEY",DYN,15.0,5.0,246.4,104,21,36,14,34,20,25,8,31,39,7,14,21,8,2,41,19,87,49,16.43,6.93,1.4,2.4,0.583,0.93,2.27,0.412,1.33,1.67,0.8,0.53,2.07,2.6,0.47,0.93,1.4,0.53,0.13,2.73,1.27,5.8,3.27
U2008_PBFX_DYN,U2008,PBFX,"MONYA, SERGEY",DYN,13.0,9.0,301.7,89,22,36,11,33,12,15,15,38,53,9,8,9,10,4,32,21,106,3,23.21,6.85,1.69,2.77,0.611,0.85,2.54,0.333,0.92,1.15,0.8,1.15,2.92,4.08,0.69,0.62,0.69,0.77,0.31,2.46,1.62,8.15,0.23
U2009_PBFX_DYN,U2009,PBFX,"MONYA, SERGEY",DYN,4.0,4.0,135.6,49,10,22,8,22,5,7,4,28,32,5,5,14,5,0,13,10,51,-59,33.9,12.25,2.5,5.5,0.455,2.0,5.5,0.364,1.25,1.75,0.714,1.0,7.0,8.0,1.25,1.25,3.5,1.25,0.0,3.25,2.5,12.75,-14.75
U2011_PBFX_KHI,U2011,PBFX,"MONYA, SERGEY",KHI,16.0,11.0,401.7,129,21,40,26,62,9,12,14,67,81,32,22,30,13,2,32,15,170,148,25.11,8.06,1.31,2.5,0.525,1.62,3.88,0.419,0.56,0.75,0.75,0.88,4.19,5.06,2.0,1.38,1.88,0.81,0.12,2.0,0.94,10.62,9.25
U2013_PBFX_KHI,U2013,PBFX,"MONYA, SERGEY",KHI,16.0,16.0,486.0,168,29,41,32,79,14,19,8,73,81,48,9,27,21,2,46,17,205,156,30.37,10.5,1.81,2.56,0.707,2.0,4.94,0.405,0.88,1.19,0.737,0.5,4.56,5.06,3.0,0.56,1.69,1.31,0.12,2.88,1.06,12.81,9.75
U2014_PBFX_KHI,U2014,PBFX,"MONYA, SERGEY",KHI,24.0,24.0,636.7,184,30,60,38,104,10,10,28,96,124,72,28,44,31,4,68,10,237,198,26.53,7.67,1.25,2.5,0.5,1.58,4.33,0.365,0.42,0.42,1.0,1.17,4.0,5.17,3.0,1.17,1.83,1.29,0.17,2.83,0.42,9.88,8.25
U2016_PBFX_KHI,U2016,PBFX,"MONYA, SERGEY",KHI,15.0,12.0,343.0,114,18,36,24,56,6,8,14,39,53,17,10,18,13,0,51,12,98,18,22.87,7.6,1.2,2.4,0.5,1.6,3.73,0.429,0.4,0.53,0.75,0.93,2.6,3.53,1.13,0.67,1.2,0.87,0.0,3.4,0.8,6.53,1.2
U2019_P009931_OLD,U2019,P009931,"MOORE, ARMANI",OLD,5.0,0.0,103.0,27,10,16,2,5,1,3,9,9,18,2,3,2,3,0,15,7,32,-23,20.61,5.4,2.0,3.2,0.625,0.4,1.0,0.4,0.2,0.6,0.333,1.8,1.8,3.6,0.4,0.6,0.4,0.6,0.0,3.0,1.4,6.4,-4.6
U2019_P009931_SOP,U2019,P009931,"MOORE, ARMANI",SOP,7.0,1.0,173.8,61,16,35,5,13,14,20,10,15,25,9,6,16,4,4,13,25,64,-67,24.84,8.71,2.29,5.0,0.457,0.71,1.86,0.385,2.0,2.86,0.7,1.43,2.14,3.57,1.29,0.86,2.29,0.57,0.57,1.86,3.57,9.14,-9.57
U2019_P009869_GAL,U2019,P009869,"MOORE, BEN",GAL,8.0,5.0,147.6,52,17,24,0,2,18,20,18,23,41,7,3,11,2,0,18,12,77,3,18.45,6.5,2.12,3.0,0.708,0.0,0.25,0.0,2.25,2.5,0.9,2.25,2.88,5.12,0.88,0.38,1.38,0.25,0.0,2.25,1.5,9.62,0.38
U2018_P009047_TOR,U2018,P009047,"MOORE, DALLAS",TOR,2.0,2.0,73.6,50,12,22,7,12,5,5,2,4,6,7,0,7,0,2,5,4,38,-23,36.78,25.0,6.0,11.0,0.545,3.5,6.0,0.583,2.5,2.5,1.0,1.0,2.0,3.0,3.5,0.0,3.5,0.0,1.0,2.5,2.0,19.0,-11.5
U2019_P009047_NTR,U2019,P009047,"MOORE, DALLAS",NTR,10.0,8.0,287.3,146,24,51,28,60,14,17,6,13,19,25,3,10,1,3,22,25,122,-11,28.73,14.6,2.4,5.1,0.471,2.8,6.0,0.467,1.4,1.7,0.824,0.6,1.3,1.9,2.5,0.3,1.0,0.1,0.3,2.2,2.5,12.2,-1.1
