player_first_name,player_last_name,team_id,FinalWeighted_JEI
IOANNIS,ATHINAIOU,OLY,47.76
SHANNON,EVANS,PAM,47.72
SERGI,VIDAL,MAD,47.68
IFTAH,ZIV,TEL,47.67
STRAHINJA,MILOSEVIC,PAR,47.64
DEJAN,BOROVNJAK,GSS,47.62
TAI,WEBSTER,ZAL,47.62
BERK,DEMIR,DAR,47.62
DALIBOR,ILIC,RED,47.5
BIRKAN,BATUK,DAR,47.49
TOMAS,VAN DEN SPIEGEL,MAD,47.44
MIKHAIL,KULAGIN,CSK,47.32
SIMAS,GALDIKAS,KLA,47.3
PHILIPP,NEUMANN,BAM,47.28
ANTOINE,DIOT,LEM,47.28
FILIP,VIDENOV,SOP,47.27
ANDREJS,GRAZULIS,VIR,47.24
ORLANDO,JOHNSON,UNK,47.23
JUAN,PALACIOS,KSK,47.23
LAZAROS,PAPADOPOULOS,OLY,47.2
JALEEN,SMITH,VIR,47.08
ALAN,ANDERSON,VIR,47.04
RAYJON,TUCKER,VIR,47.03
MICHALIS,PELEKANOS,OLY,47.02
CARLOS,CABEZAS,BAS,47.01
DESHAUN,THOMAS,MIL,47
MARCO,CUSIN,CTU,46.99
VLADISLAV,TRUSHKIN,DYR,46.95
ALDO,CURTI,ORL,46.94
MARKO,SCEKIC,OLD,46.93
PAT,CALATHES,MAR,46.9
SEAN,SINGLETARY,BAS,46.87
MANUCHAR,MARKOISHVILI,CSK,46.75
LUKA,MITROVIC,BAM,46.58
OGNJEN,JARAMAZ,BAS,46.56
ROGER,GRIMAU,BIL,46.53
MIROSLAV,TODIC,SAS,46.53
NIKOLA,JOVANOVIC,RED,46.49
MICHAILIS,KAKIOUZIS,IST,46.42
DARKO,PLANINIC,BAS,46.37
SONNY,WEEMS,IST,46.36
KYRYLO,FESENKO,TIV,46.34
DIMITRIOS,KATSIVELIS,OLY,46.29
ALEKSANDAR,RASIC,SIE,46.25
ROMAIN,SATO,PAM,46.23
CHASSON,RANDLE,MAD,46.23
MATT,NIELSEN,OLY,46.17
JAVONTE,SMART,RED,46.16
ADRIEN,MOERMAN,MCO,46.15
TJ,BRAY,MUN,46.12
HUGO,GONZ├üLEZ,MAD,46.12
TREMMELL,DARDEN,MAL,46.07
NIKLAS,WIMBERG,MUN,46.06
KOSTAS,VASILIADIS,MAL,46.05
AMINE,NOUA,ULK,45.98
DONATAS,ZAVACKAS,LIE,45.96
CHARLES,JENKINS,MIL,45.95
DIEGO,FLACCADORI,MUN,45.94
GUILLEM,RUBIO,MAL,45.92
BARIS,ERMIS,ULK,45.91
PAUL,BILIGHA,MIL,45.9
MOUHAMMAD,FAYE,RED,45.88
VEDRAN,PRINC,CIB,45.87
STEVAN,NADJFEJI,MAR,45.84
SANDER,RAIESTE,BAS,45.8
MANUCHAR,MARKOISHVILI,GAL,45.79
PIERRIC,POUPET,ROA,45.79
BRANISLAV,DJEKIC,PAR,45.76
LORINZA,HARRINGTON,SOP,45.75
JIRI,WELSCH,CHA,45.71
ALEX,KIRK,IST,45.67
ROBERT,ROTHBART,LJU,45.65
ACHILLE,POLONARA,IST,45.64
JANIS,BLUMS,PAN,45.62
ANTON,PONKRASHOV,DYR,45.61
LAURENT,SCIARRA,ORL,45.58
ROBERT,TROHA,CIB,45.56
FABIO,DI BELLA,VIR,45.56
SERGEY,KARASEV,DYR,45.54
DANIEL,DIEZ,MAD,45.52
RAKIM,SANDERS,BAM,45.52
DOMINIC,WATERS,OLY,45.51
BERK,UGURLU,ULK,45.47
NOAM,YAACOV,ASV,45.41
RAWLE,MARSHALL,ASV,45.4
JON,STEFANSSON,MAL,45.33
ZACCHARIE,RISACHER,ASV,45.3
MALCOM,THOMAS,ULK,45.25
LUDOVIC,VATY,ORL,45.24
RICARDO,GREER,STR,45.21
OMAR,COOK,LIE,45.2
OLIVER,LAFAYETTE,MIL,45.18
SANTI,YUSTA,MAD,45.18
KENDRICK,RAY,TEL,45.12
BRYCE,COTTON,IST,45.1
WALTER,HERRMANN,BAS,45.04
JAKE,TSAKALIDIS,OLY,45.02
JEHYVE,FLOYD,ULK,45.02
KRISTJAN,KANGUR,MIL,44.97
PIETRO,ARADORI,GAL,44.97
DIONTE,CHRISTMAS,CSK,44.96
ANDREW JAMES,OGILVY,BAM,44.9
WENYEN,GABRIEL,TEL,44.9
GAL,MEKEL,NOV,44.88
DMITRII,UZINSKII,UNK,44.87
DARIUS,SONGAILA,LIE,44.81
ALEKSANDAR,CAPIN,ZAL,44.8
ARTURS,KURUCS,BAS,44.62
MACIEJ,LAMPE,TEL,44.54
ANDREW,WISNIEWSKI,IST,44.52
IVAN,KHARCHENKOV,MUN,44.41
EVGENY,VORONOV,DYR,44.36
MEHMET,YAGMUR,DAR,44.32
VASILIS,CHARALAMPOPOULOS,PAN,44.13
LEO,WESTERMANN,BAR,44.09
WILLIAMS,SOLIMAN,ROA,44.03
ALEN,OMIC,MIL,44.02
ADREIAN,PAYNE,PAN,43.97
TIM,ABROMAITIS,STR,43.97
DUSAN,KECMAN,PAN,43.95
DEON,THOMPSON,GAL,43.93
GIORGOS,BOGRIS,OLY,43.93
MINDAUGAS,KATELYNAS,LIE,43.84
ALEKSEY,SAVRASENKO,CSK,43.84
KRESIMIR,LONCAR,PAM,43.79
LUKA,ZORIC,CED,43.79
AUSTIN,NICHOLS,ORL,43.76
MAMADOU,N'DIAYE,ZAL,43.75
RAFAEL,HETTSHEIMEIR,MAD,43.69
MARIAL,SHAYOK,ULK,43.61
DEMARCUS,NELSON,MUN,43.58
ROBERT,GARRETT,BAM,43.53
MATT,NIELSEN,KHI,43.49
GIACOMO,DEVECCHI,SAS,43.48
STANKO,BARAC,MIL,43.47
ANDRIJA,ZIZIC,PAN,43.44
OLIVER,LAFAYETTE,IST,43.43
CHRIS,ENSMINGER,BAM,43.41
LUC-ARTHUR,VEBOBE,CHO,43.3
GIORGI,SHERMADINI,PAN,43.25
MARDY,COLLINS,STR,43.25
DEVONTAE,CACOK,VIR,43.22
EMANUEL,TERRY,RED,43.21
CHRISTOS,HARISSIS,SOP,43.16
KEIFER,SYKES,MIL,43.06
JEREL,MCNEAL,BAM,42.97
JOSHUA,HUESTIS,MUN,42.86
VAIDAS,KARINIAUSKAS,ZAL,42.83
JEFF,GREER,NAN,42.78
VLADIMIR,STIMAC,MUN,42.77
OUSMANE,DIOP,MIL,42.77
CHRIS,WRIGHT,ZGO,42.72
DAINIUS,SALENGA,NIK,42.52
ALESSANDRO,TONOLLI,ROM,42.41
DANNY,GREEN,LJU,42.41
ORIOL,PAULI,BAR,42.39
ANTON,PUSHKOV,DYR,42.38
MATT,THOMAS,PAN,42.38
VLADIMIR,LUCIC,PAM,42.34
SKYLAR,MAYS,ULK,42.33
DOMANTAS,SABONIS,MAL,42.24
DESHAUN,THOMAS,NTR,42.22
TOMAS,MASIULIS,SOP,42.22
ALEKSANDAR,CAPIN,LJU,42.21
JOHN,EGBUNU,ASV,42.2
JEREMY,RICHARDSON,PAM,42.2
LAMAR,PETERS,BAS,42.19
WILLIE,REED,OLY,42.17
DEON,THOMPSON,LJU,42.13
KEVIN,SERAPHIN,BAS,42.1
DAMIR,MULAOMEROVIC,ZAG,42.09
ANDREA,MICHELORI,SIE,42.08
FREJUS,ZERBO,LMG,42.06
DARKO,PLANINIC,TEL,42.01
ISMET,AKPINAR,ULK,41.98
VITOR,FAVERANI,BAR,41.94
RICKEY,PAULDING,OLD,41.89
JOHAN,PASSAVE,NTR,41.64
VLADIMIR,VEREMEENKO,BAM,41.61
SANDY,COHEN,TEL,41.58
DAMIR,MULAOMEROVIC,CIB,41.54
DEMARCUS,NELSON,CHO,41.47
ITAY,SEGEV,TEL,41.39
JALEN,JONES,BAS,41.39
KHYRI,THOMAS,TEL,41.38
VITALY,FRIDZON,DYR,41.38
KASPARS,VECVAGARS,ZAL,41.37
J.P.,BATISTA,LMG,41.36
NICOLA,AKELE,VIR,41.35
KEVIN,JONES,BAS,41.34
DONNIE,MCGRATH,VIR,41.21
ALEX,KING,MUN,41.18
KYLE,SINGLER,MAD,41.14
BRYCE,TAYLOR,BAM,41.1
ALI,TRAORE,NTR,41.06
MARCUS,ERIKSSON,BAR,41
DEON,THOMPSON,RED,40.99
SASHA,PAVLOVIC,PAR,40.99
LUKASZ,SEWERYN,SOP,40.91
KAMERON,TAYLOR,TEL,40.91
ERTEN,GAZI,IST,40.87
JOSHUA,CARTER,KSK,40.67
CEVHER,OZER,GAL,40.62
SEMAJ,CHRISTON,BAS,40.57
HASAN,RIZVIC,LJU,40.55
MIRZA,BEGIC,OLY,40.51
EGE,ARAR,GAL,40.49
MUSTAFA,SHAKUR,BAS,40.49
DAVID,CHIOTTI,MIL,40.49
ADRIEN,MOERMAN,ORL,40.48
EVGENY,VORONOV,KHI,40.46
KENNETH,OGBE,BER,40.44
TADIJA,DRAGICEVIC,IST,40.36
TUTKU,A├çIK,BES,40.35
JOSHUA,CARTER,OLD,40.35
AUSTIN JAMES,HOLLINS,TEL,40.29
ILIAN,EVTIMOV,CHL,40.19
DWAYNE,BROYLES,CHA,40.17
LUCA,LECHTHALER,SIE,40.11
RAFA,LUZ,MAL,40.07
MORAYONINUOLUWA,SOLUADE,MAL,39.93
MARKO,TEJIC,RED,39.92
PAPE,BADIANE,LEM,39.87
DENIS,ZAKHAROV,DYR,39.85
FREDDIE,GILLESPIE,RED,39.84
NICOLAS,LAPROVITTOLA,BAS,39.77
WILL,DANIELS,LMG,39.69
SAVVAS,ILIADIS,ARI,39.66
NIKOLA,REBIC,RED,39.65
LUKSA,ANDRIC,CED,39.64
IOANNIS,KALAMPOKIS,NIO,39.61
LEON,RADOSEVIC,MIL,39.59
MARTYNAS,MAZEIKA,KLA,39.58
RYVON,COVILE,ORL,39.52
KEREM,GONLUM,KSK,39.51
REYSHAWN,TERRY,BAM,39.5
DARIUS,JOHNSON-ODOM,OLY,39.45
RAKIM,SANDERS,SAS,39.44
JOSH,HEYTVELT,ROM,39.44
JEFFREY,VIGGIANO,SIE,39.42
ALEXEY,ZHUKANENKO,KHI,39.4
KRZYSZTOF,ROSZYK,SOP,39.37
JONAS,WOHLFARTH,BER,39.33
VASILIS,KAVVADAS,PAN,39.21
EMIRCAN,KOSUT,DAR,39.19
PEPE,SANCHEZ,MAD,39.18
SZYMON,SZEWCZYK,GSS,39.15
ADAM,HRYCANIUK,GSS,39.12
TY,LAWSON,ZAL,39.09
PAPE PHILIPPE,AMAGOU,NAN,39.08
ERIC,CAMPBELL,ASV,39.06
CHRIS,BOOKER,LJU,39.05
RASKO,KATIC,RED,39.02
TORNIKE,SHENGELIA,CHA,38.9
JOSH,NEBO,MIL,38.73
PETR,GUBANOV,UNK,38.67
MAM,JAITEH,NTR,38.66
OLIVER,LAFAYETTE,PAR,38.65
JEKEL,FOSTER,NTR,38.64
WILL,CLYBURN,BAR,38.52
VOJDAN,STOJANOVSKI,BER,38.49
YOHANN,SANGARE,MIL,38.48
GIUSEPPE,POETA,BAS,38.47
VYTENIS,CIZAUSKAS,ZAL,38.38
DAVID,DEJULIUS,TEL,38.31
MICAH,DOWNS,NIK,38.29
JAKA,KLOBUCAR,LJU,38.29
ALEN,OMIC,LJU,38.24
MORAN,ROTH,TEL,38.22
DAMIR,RANCIC,ZAG,38.22
PETR,GUBANOV,KHI,38.11
JERRY,BOUTSIELE,MCO,38.07
VALDAS,VASYLIUS,KLA,38.04
JASMIN,PERKOVIC,OLD,37.97
DAME,SARR,BAR,37.92
PABLO,AGUILAR,PAM,37.86
CAN,ALTINTIG,KSK,37.84
DENIS,MARCONATO,SIE,37.8
JACKSON,VROMAN,LIE,37.78
JANIS,BLUMS,LIE,37.76
STEVE,VASTURIA,ZAL,37.72
DANIELIUS,LAVRINOVICIUS,ZAL,37.66
LEON,KRATZER,PRS,37.65
JOSEPH CASEY,SHAW,MIL,37.56
UROS,PLAVSIC,RED,37.52
MILAN,MACVAN,TEL,37.48
ROBBIE,HUMMEL,MIL,37.43
BORIS,DALLO,PAR,37.42
FEDOR,DMITRIEV,KHI,37.4
ALEN,OMIC,IST,37.39
OUSMANE,CAMARA,LMG,37.39
VLADO,ILIEVSKI,CED,37.35
PREDRAG,SUPUT,CED,37.3
DINO,RADONCIC,MUN,37.27
OMARI,MOORE,PAM,37.24
STANLEY,JOHNSON,IST,37.16
JACOB,WILEY,CAN,37.11
KEVIN  XAVIER,PUNTER,OLY,37.09
STEVAN,JELOVAC,LIE,37.02
FIKRET CAN,AKIN,BES,36.99
MALEYE,NDOYE,LEM,36.95
TAYLOR,ROCHESTIE,SIE,36.95
OUSMANE,NDIAYE,BAS,36.94
MARQUEZ,HAYNES,PAN,36.86
IVAN,RAMLJAK,CED,36.8
JAKA,KLOBUCAR,PAR,36.79
VICTOR,RUDD,CSK,36.72
TUTKU,A├çIK,GAL,36.72
IVAN,ZOROSKI,NIO,36.72
JAMES,BELL,BUD,36.71
VLADO,ILIEVSKI,IST,36.64
SHELVIN,MACK,MIL,36.44
M.,JEAN BAPTISTE ADOLPHE,CHL,36.42
FILIP,DYLEWICZ,ZGO,36.42
DEJAN,BOROVNJAK,LIE,36.35
DEJAN,MUSLI,MAL,36.33
FERRAN,LAVI├æA,JOV,36.33
ANDY,PANKO,MAL,36.29
MICHEL,MORANDAIS,NAN,36.28
DANIEL,SANTIAGO,CHA,36.23
MARKO,TUSEK,AVE,36.23
TRYGGVI,HLINASON,PAM,36.22
AARON,JACKSON,TEL,36.18
KOKO,ARCHIBONG,SOP,36.16
KALIN,LUCAS,OLY,36.11
MATT,WALSH,BAM,36.1
ZYLAN ANTHONY,CHEATHAM,MUN,36.01
DARIUS,SONGAILA,GAL,35.91
CRAIG,BRACKINS,GSS,35.86
MARIO,DELAS,CED,35.85
LAZAROS,AGADAKOS,ARI,35.85
DEJAN,BOROVNJAK,PAR,35.8
MELVIN,SANDERS,MAL,35.79
AKEEM,VARGAS,BER,35.76
JEFFREY,VIGGIANO,MIL,35.75
ARON,BAYNES,LIE,35.72
JAMONT,GORDON,GAL,35.71
MARDY,COLLINS,OLY,35.7
CLAUDE,MARQUIS,CHO,35.68
SASA,DONCIC,LJU,35.68
RODNEY,MCGRUDER,MIL,35.65
ARINZE,ONUAKU,TEL,35.52
VASILIJE,MICIC,MUN,35.48
AARON,CEL,GSS,35.48
JALEEN,SMITH,PAR,35.44
MARK,PAYNE,LMG,35.43
SERKAN,ERDOGAN,IST,35.4
PREDRAG,SAMARDZISKI,LIE,35.35
SCOONIE,PENN,OLY,35.33
NIKOLA,RADULOVIC,AVE,35.31
ROMEO,TRAVIS,STR,35.29
JULIAN,WRIGHT,PAN,35.27
CHRISTOPHE,BEGHIN,CHA,35.27
JOSH,FISHER,BIL,35.25
VLADO,ILIEVSKI,BAS,35.21
ERWIN,DUDLEY,GAL,35.12
LAURENT,CAZALON,ROA,35.02
POPS,MENSAH-BONSU,CSK,35
TOLGA,GECIM,IST,34.95
DORON,PERKINS,BAS,34.91
GASPER,VIDMAR,LJU,34.89
BLAKE,AHEARN,NIK,34.87
MARKO,SCEKIC,CTU,34.84
DERRICK,WALTON JR,ASV,34.82
CHARLES,GAINES,TEL,34.76
LEVON,KENDALL,NIO,34.64
MIHAJILO,ANDRIC,PAR,34.61
MICHAL,CHYLINSKI,ZGO,34.39
ROK,STIPCEVIC,SAS,34.35
VLAD,MOLDOVEANU,ZGO,34.34
AARON,WHITE,MIL,34.32
JORDAN,THEODORE,BAS,34.19
MIROSLAV,RADULJICA,PAR,34.14
ALEKSEY,SAVRASENKO,KHI,34.06
ERVING,WALKER,GSS,34.06
TERRELL,MCINTYRE,MAL,34.01
JEREMY,EVANS,MIL,33.89
NEMANJA,NEDOVIC,PAM,33.88
DAVIDE,ALVITI,MIL,33.84
LOUIS,OLINDE,BAM,33.83
THOMAS,KELATI,BAS,33.82
ALI,TRAORE,BER,33.8
MARIO,KASUN,SIE,33.8
EDIN,BAVCIC,LJU,33.79
ALEXANDER,KHOMENKO,CSK,33.77
MARKO,CAKAREVIC,PAR,33.74
JOHN,COX,NAN,33.72
JAN,MOCNIK,LJU,33.68
RIHARDS,KUKSIKS,NOV,33.66
ANDREAS,GLYNIADAKIS,OLY,33.65
OMER,MAYER,TEL,33.56
CHIMA,MONEKE,RED,33.55
RUBEN,BOUMTJE BOUMTJE,OLD,33.46
NIKOLA,MIROTIC,MCO,33.43
PAU,GASOL,BAR,33.41
BEN,WOODSIDE,LJU,33.38
KEVIN,PANGOS,PAM,33.35
FRAGISKOS,ALVERTIS,PAN,33.3
MARTYNAS,SAJUS,ZAL,33.21
IBRAHIMA,FAYE,MCO,33.19
FILIP,COVIC,RED,33.14
MAX,HEIDEGGER,BAS,33.12
RAVIV,LIMONAD,TEL,33.1
QUINO,COLOM,RED,33.09
RINALDS,MALMANIS,BAS,33.05
MINDAUGAS,GIRDZIUNAS,KLA,33.04
BANGALY,FOFANA,STR,32.97
MICHAEL,BRADLEY,ZAL,32.95
MALCOM,THOMAS,MUN,32.86
MIROSLAV,RAICEVIC,NIO,32.86
BOBAN,MARJANOVIC,CSK,32.85
SARUNAS,JASIKEVICIUS,LIE,32.83
JORDAN,ABOUDOU,CHL,32.76
FRANK,ROBINSON,SOP,32.74
ISAIAH,WONG,ZAL,32.73
ALEKSEJ,NESOVIC,SOP,32.73
EVGENY,VALIEV,KHI,32.67
KRISTJAN,KANGUR,ASV,32.63
JORDAN,NWORA,RED,32.59
KEVIN,YEBO,MUN,32.58
LUKE,FISCHER,CAN,32.58
DAULTON,HOMMES,PRS,32.56
ZYGIMANTAS,JANAVICIUS,ZAL,32.55
JONATHAN,TABU,BER,32.55
NICCOLO,MANNION,BAS,32.54
MINDAUGAS,KUPSAS,ZAL,32.44
KOSTAS,ANTETOKOUNMPO,ULK,32.43
HECTOR,ROMERO,SIE,32.32
MILENKO,TEPIC,LIE,32.28
SIMONE,FONTECCHIO,MIL,32.27
JUSTIN,HOLIDAY,VIR,32.24
DMITRY,GOLOVIN,NOV,32.23
GARLON,GREEN,KHI,32.19
DERWIN,KITCHEN,PAN,32.16
VIKTOR,SANIKIDZE,UNK,32.07
CHESTER,SIMMONS,TEL,32.03
SIMONAS,SERAPINAS,ARI,32.01
ALEKSA,RADANOV,RED,31.96
ROBIN,AMAIZE,MUN,31.85
DRAGAN,DOJCIN,BER,31.78
SEAN GREGORY,MAY,ULK,31.7
SERGIO,DE LARREA,PAM,31.69
CORY,JEFFERSON,MIL,31.64
RICHARD,HENDRIX,MIL,31.58
DALIBOR,BAGARIC,CIB,31.56
GIORGI,SHERMADINI,TEL,31.52
VICTOR,KEYRU,CSK,31.49
VASSILIS,TOLIOPOULOS,OLY,31.46
JAMES,AUGUSTINE,PAM,31.34
UROS,SLOKAR,LJU,31.31
ZABIAN,DOWDELL,MAL,31.3
DAMJAN,RUDEZ,LJU,31.26
SERHAT,CETIN,ULK,31.24
JANNERO,PARGO,OLY,31.22
YOAN,MAKOUNDOU,MCO,31.07
MATT,GATENS,LMG,30.99
IOANNIS,GEORGALLIS,NIO,30.96
ALEXANDROS,SAMONTOUROV,PAN,30.93
NATHAN,JAWAI,GAL,30.92
JOHNNY,HAMILTON,ULK,30.88
POPS,MENSAH-BONSU,JOV,30.86
ARIJAN,LAKIC,PAR,30.72
JASON,KAPONO,PAN,30.7
EVGENY,VORONOV,CSK,30.68
JASON,GEORGE,MUN,30.61
MAKSIM,KRIVOSHEEV,NOV,30.58
VASILIS,CHARALAMPOPOULOS,OLY,30.55
CAN,KORKMAZ,GAL,30.5
SVEN,SCHULTZE,BER,30.49
MOUSSA,DIAGNE,BAR,30.45
KENNEDY,WINSTON,MAD,30.44
SASHA,GRANT,MUN,30.32
AXEL,TOUPANE,STR,30.29
SPENCER,NELSON,SIE,30.27
SAMO,UDRIH,CIB,30.27
REGIMANTAS,MINIOTAS,ZAL,30.24
TRENT,PLAISTED,LMG,30.15
GORAN,SUTON,CED,30
CHARLES,GALLIOU,ASV,30
MUSTAFA,SHAKUR,SOP,29.87
KIM,TILLIE,OLY,29.87
KENAN,KARAHODZIC,MAL,29.81
JOFFREY,LAUVERGNE,CHL,29.8
RYAN,THOMPSON,RED,29.78
CHRISTOPHE,LEONARD,CHO,29.74
ISAIAH,TAYLOR,IST,29.71
ZORAN,DRAGIC,ZAL,29.61
ALEXEY,ZHUKANENKO,TIV,29.54
IVAN,ZIGERANOVIC,ZGO,29.54
BEN,HANSBROUGH,BAS,29.5
NEMANJA,DJURISIC,GSS,29.48
DAN,OTURU,HTA,29.48
IVAN,SAVELYEV,NOV,29.45
GORAN,VRBANC,CIB,29.44
BEN,DEWAR,ASV,29.4
DOMINIC,WATERS,LJU,29.34
LESTER,MC CALEEB,MUN,29.21
MARC,JUDITH,NTR,29.2
NAZ,MITROU-LONG,OLY,29.2
ALEKSEY,ZOZULIN,CSK,29.15
IAN,VOUGIOUKAS,GAL,29.11
J.P.,BATISTA,LIE,29.1
MATHIAS,LESSORT,TEL,29.08
PAULO,PRESTES,MAL,29.07
MARIO,NAKIC,PAR,29.06
BENJAMIN,BENTIL,ASV,29.03
MUSTAFA,ABI,IST,29.02
VLADIMIR,IVLEV,NOV,28.99
ALEKSANDAR,MITROVIC,PAR,28.99
DARIUS,THOMPSON,PAM,28.97
BARIS,HERSEK,ULK,28.97
FRANK,JACKSON,ASV,28.96
SULEIMAN,BRAIMOH,TEL,28.96
HOLLIS,PRICE,MIL,28.95
LOVRO,MAZALIN,CED,28.94
BOBBY,BROWN,SOP,28.91
SAMMY,MEJIA,CSK,28.86
VLADIMIR,MICOV,BAS,28.84
IGKOR,MILOSEVITS,MAR,28.84
CLINT,CAPELA,CHL,28.73
KEITH,BENSON,KLA,28.69
VASILIS,KAVVADAS,OLY,28.67
MIRZA,SARAJLIJA,LJU,28.65
CHRISTIAN,BURNS,MIL,28.65
JILSON,BANGO,ULK,28.65
GUILLEM,FERRANDO,PAM,28.61
DMITRY,SOKOLOV,KHI,28.55
VINY,OKOUO,MAL,28.54
ANTE,DELAS,CED,28.52
VASILIS,XANTHOPOULOS,PAN,28.51
PIETRO,ARADORI,MIL,28.5
RASHAD,WRIGHT,IST,28.45
PERE,TOMAS,JOV,28.38
VLADIMIR,STIMAC,ULK,28.37
DEMOND,MALLET,TEL,28.35
ARRIEL,MCDONALD,SIE,28.31
ROK,STIPCEVIC,MIL,28.31
MARK,DICKEL,BAM,28.3
MAXIM,GRIGORYEV,TIV,28.3
DIMITRIOS,MAVROEIDIS,OLY,28.25
JEROME,RANDLE,ZAL,28.24
DAMJAN,RUDEZ,PAM,28.22
MOSES,WRIGHT,ZAL,28.18
HENK,NOREL,JOV,28.16
EGIDIJUS,DIMSA,KLA,28.16
TIM,OHLBRECHT,BAM,28.14
SERGI,GARCIA,PAM,28.12
EMMANUEL,MUDIAY,ZAL,28.1
RONALD,HALE,ROA,28.1
MARKO,SIMONOVIC,RED,28.06
MAXIM,MUTAF,IST,28.06
FRANK,ROBINSON,LJU,28.05
JEREMIAH,MASSEY,BAM,28.04
VLADIMER,BOISA,ARI,27.99
MANOLIS,PAPAMAKARIOS,OLY,27.95
DANIEL,SCHMIDT,BAM,27.88
DZANAN,MUSA,CED,27.85
MARKO,GUDURIC,MIL,27.84
NEMANJA,BEZBRADICA,PAR,27.75
BARISA,KRASIC,CIB,27.75
KENNETH,GRANT,NAN,27.72
TALEN,HORTON TUCKER,ULK,27.69
ROBERT,BAKER II,BER,27.68
NIKOLA,RADICEVIC,RED,27.68
RANDY,CULPEPPER,LMG,27.68
ALEKSANDAR,MARIC,TEL,27.65
DUSAN,DJORDJEVIC,LJU,27.56
ALESSANDRO,GENTILE,PAN,27.48
JEHYVE,FLOYD,PAN,27.43
DRAGO,PASALIC,CIB,27.41
ALEX,ACKER,SOP,27.37
KYLE,GUY,PAN,27.36
TYRONE,BRAZELTON,SOP,27.35
RATKO,VARDA,LJU,27.24
MARQUE,PERRY,LJU,27.23
ANDREA,CROSARIOL,AVE,27.18
RICKY,RUBIO,JOV,27.18
D┬┤OR,FISCHER,BAM,27.1
BOSTJAN,NACHBAR,UNK,27.1
HAMIDOU,DIALLO,BAS,27.07
TONI,KATIC,CED,26.97
KOSTA,KOUFOS,OLY,26.95
ELIJAH,BRYANT,HTA,26.92
TEEMU,RANNIKKO,LJU,26.8
BOJAN,POPOVIC,IST,26.79
GIANLUCA,BASILE,MIL,26.74
JAMES,SINGLETON,BAS,26.74
VIACHESLAV,KRAVTSOV,CSK,26.74
TRISTAN,VUKCEVIC,MAD,26.73
MIGUEL,GONZALEZ,BAS,26.72
DUSAN,SAKOTA,PAN,26.71
SERGI,GARCIA,BAS,26.7
REECE,GAINES,MIL,26.67
GYTIS,MASIULIS,ZAL,26.62
ZABIAN,DOWDELL,LIE,26.62
NAZ,MITROU-LONG,ZAL,26.6
MICHAEL,CAICEDO,BAR,26.54
MICHEL,MORANDAIS,BAR,26.52
SHAMMOND,WILLIAMS,MAL,26.52
JEFFREY,DOWTIN JR,TEL,26.5
MOUSSA,BADIANE,NAN,26.48
ANTON,PONKRASHOV,KHI,26.43
DONNIE,MCGRATH,ZAL,26.32
TOMAS,VAN DEN SPIEGEL,CSK,26.29
ZAKHAR,PASHUTIN,UNK,26.29
DENIZ,KILICLI,IST,26.25
ABDEL KADER,SYLLA,NAN,26.2
DRAZEN,BUBNIC,LJU,26.2
JARED,JORDAN,LIE,26.12
DANILO,ANDUSIC,UNK,26.12
VLADIMIR,DASIC,BES,26.05
VYACHESLAV,ZAYTSEV,UNK,25.98
CEMAL,NALGA,BES,25.97
FILIP,PETRUSEV,DUB,25.96
VASILIS,XANTHOPOULOS,NIO,25.91
MARCIN,SROKA,GSS,25.9
MATT,HOWARD,STR,25.88
LEVAN,PATSATSIA,NOV,25.87
ANTONIO,BLAKENEY,HTA,25.83
UROS,NIKOLIC,ZGO,25.82
FABIEN,CAUSEUR,CHO,25.82
NICK,WEILER-BABB,IST,25.79
DROR,HAGAG,TEL,25.78
PAPE,SOW,BAS,25.77
DREW,CRAWFORD,MIL,25.72
LONNIE,WALKER IV,TEL,25.72
DOGUS,OZDEMIROGLU,IST,25.69
DJ,STRAWBERRY,LIE,25.67
J.R.,BREMER,ULK,25.67
RUSS,SMITH,GAL,25.65
STEFFEN,HAMANN,MUN,25.59
XAVIER,RATHAN-MAYES,MUN,25.55
JAN-HENDRICK,JAGLA,MUN,25.49
BOBAN,MARJANOVIC,ZAL,25.37
HAKIM,WARRICK,OLY,25.35
MATTHEW,COSTELLO,PAM,25.35
JUAN,NUNEZ,MAD,25.34
PETAR,BABIC,ZAG,25.34
JAMES,SOUTHERLAND,LMG,25.33
ROB,GRAY,MCO,25.31
ANATOLY,KASHIROV,CSK,25.3
MIKE,WILKS,SOP,25.29
DEE,BROWN,TEL,25.27
ANTONIO,PORTA,AVE,25.22
ALLAN,DOKOSSI,PRS,25.2
ISAIA,CORDINIER,IST,25.13
JACOPO,GIACHETTI,MIL,25.1
JUSTAS,SINICA,KLA,25.08
PRZEMYSLAW,FRASUNKIEWICZ,SOP,25.03
ARTUR,DROZDOV,NIK,25.01
IBRAHIM,KUTLUAY,ULK,24.98
ANTON,PONKRASHOV,TIV,24.98
BOBAN,MARJANOVIC,ULK,24.95
STEFAN,PENO,BAR,24.94
VINCE,HUNTER,PAN,24.93
DMITRY,KHVOSTOV,KHI,24.88
AMADOU,ABOUBAKAR ZAKI,NAN,24.87
SERGII,GLADYR,NTR,24.87
JORDAN,LOYD,IST,24.78
JEREMY,NZEULIE,NTR,24.77
ALEX,ACKER,MIL,24.75
NOVICA,VELICKOVIC,BAM,24.7
ONURALP,BITIM,MUN,24.64
DIMITRIS,MORAITIS,PAN,24.63
LATAVIOUS,WILLIAMS,BAM,24.6
